birth_year,profile,photo,name,id,birth_day,birth_month,country_id
1990,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027582-luca-de-aliprandini.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027582.jpg,luca de aliprandini,3027582,01,09,ITA
1982,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027611-manfred-moelgg.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027611.jpg,manfred moelgg,3027611,03,06,ITA
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3028853-riccardo-tonetti.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3028853.jpg,riccardo tonetti,3028853,14,05,ITA
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027122-tomoya-ishii.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027122.jpg,tomoya ishii,3027122,23,05,JPN
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3016574-evgeniy-timofeev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3016574.jpg,evgeniy timofeev,3016574,16,10,KGZ
1988,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3040450-jung-donghyun.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3040450.jpg,jung donghyun,3040450,01,06,KOR
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034767-kristaps-zvejnieks.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034767.jpg,kristaps zvejnieks,3034767,15,02,LAT
1998,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3022126-allen-behlok.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022126.jpg,allen behlok,3022126,16,10,LBN
1999,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3020915-andrej-drukarov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3020915.jpg,andrej drukarov,3020915,10,05,LTU
1999,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3022793-matthieu-osch.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022793.jpg,matthieu osch,3022793,01,04,LUX
1995,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3015878-adam-lamhamedi.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3015878.jpg,adam lamhamedi,3015878,22,04,MAR
1998,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3022657-jeffrey-webb.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022657.jpg,jeffrey webb,3022657,27,10,MAS
1997,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3041938-rodolfo-roberto-dickson-sommers.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3041938.jpg,rodolfo roberto dickson sommers,3041938,11,07,MEX
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3032425-antonio-ristevski.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032425.jpg,antonio ristevski,3032425,19,05,MKD
1999,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3022786-eldar-salihovic.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3022786.jpg,eldar salihovic,3022786,17,06,MNE
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025448-henrik-kristoffersen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025448.jpg,henrik kristoffersen,3025448,02,07,NOR
1987,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025447-leif-kristian-nestvold-haugen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025447.jpg,leif kristian nestvold-haugen,3025447,29,11,NOR
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033086-ivan-kuznetsov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033086.jpg,ivan kuznetsov,3033086,08,06,OAR
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033084-pavel-trikhichev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033084.jpg,pavel trikhichev,3033084,07,11,OAR
1995,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025075-muhammad-karim.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025075.jpg,muhammad karim,3025075,01,05,PAK
2000,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3029250-asa-miller.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029250.jpg,asa miller,3029250,14,06,PHI
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3017599-michal-jasiczek.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017599.jpg,michal jasiczek,3017599,13,03,POL
1993,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3043932-arthur-hanse.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043932.jpg,arthur hanse,3043932,10,02,POR
1990,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3121646-choe-myong-gwang.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121646.jpg,choe myong gwang,3121646,07,01,PRK
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3121647-kang-song-il.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3121647.jpg,kang song il,3121647,27,07,PRK
2000,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3102691-charles-flaherty.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3102691.jpg,charles flaherty,3102691,19,12,PUR
1987,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027336-alexandru-barbu.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027336.jpg,alexandru barbu,3027336,08,03,ROU
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3029006-connor-wilson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3029006.jpg,connor wilson,3029006,18,12,RSA
1995,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3043106-stefan-hadalin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043106.jpg,stefan hadalin,3043106,06,06,SLO
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3043125-zan-kranjec.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3043125.jpg,zan kranjec,3043125,15,11,SLO
1998,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3032837-alessandro-mariotti.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3032837.jpg,alessandro mariotti,3032837,05,11,SMR
1986,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034614-carlo-janka.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034614.jpg,carlo janka,3034614,15,10,SUI
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034463-gino-caviezel.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034463.jpg,gino caviezel,3034463,23,06,SUI
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034684-justin-murisier.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034684.jpg,justin murisier,3034684,08,01,SUI
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034671-loic-meillard.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034671.jpg,loic meillard,3034671,29,10,SUI
1993,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034384-luca-aerni.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034384.jpg,luca aerni,3034384,27,03,SUI
1990,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033051-adam-zampa.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033051.jpg,adam zampa,3033051,13,09,SVK
1993,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033039-matej-falat.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033039.jpg,matej falat,3033039,08,02,SVK
1983,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033929-andre-myhrer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033929.jpg,andre myhrer,3033929,11,01,SWE
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033923-kristoffer-jakobsen.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033923.jpg,kristoffer jakobsen,3033923,09,09,SWE
1988,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033930-matts-olsson.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033930.jpg,matts olsson,3033930,01,12,SWE
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3024248-nicola-zanon.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3024248.jpg,nicola zanon,3024248,14,12,THA
1997,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3028963-serdar-deniz.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3028963.jpg,serdar deniz,3028963,26,06,TUR
1985,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3017716-tim-jitloff.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017716.jpg,tim jitloff,3017716,11,01,USA
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3020813-tommy-ford.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3020813.jpg,tommy ford,3020813,20,03,USA
1997,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3028956-komiljon-tukhtaev.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3028956.jpg,komiljon tukhtaev,3028956,30,10,UZB
1999,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3014567-ashot-karapetyan.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3014567.jpg,ashot karapetyan,3014567,09,05,ARM
1995,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3023716-marco-schwarz.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023716.jpg,marco schwarz,3023716,16,08,AUT
1993,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3023701-michael-matt.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023701.jpg,michael matt,3023701,13,05,AUT
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3091701-patrick-brachner.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3091701.jpg,patrick brachner,3091701,07,01,AZE
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3026996-kai-alaerts.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3026996.jpg,kai alaerts,3026996,06,09,BEL
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027664-elias-kolega.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027664.jpg,elias kolega,3027664,23,05,CRO
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027655-istok-rodes.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027655.jpg,istok rodes,3027655,27,01,CRO
1993,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027572-matej-vidovic.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027572.jpg,matej vidovic,3027572,14,04,CRO
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3030502-joaquim-salarich.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030502.jpg,joaquim salarich,3030502,02,01,ESP
1997,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025856-clement-noel.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025856.jpg,clement noel,3025856,03,05,FRA
1984,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025833-jean-baptiste-grange.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025833.jpg,jean-baptiste grange,3025833,10,10,FRA
1986,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3036474-dave-ryding.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036474.jpg,dave ryding,3036474,05,12,GBR
1996,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3036475-laurie-taylor.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3036475.jpg,laurie taylor,3036475,10,02,GBR
1999,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3123191-alex-vinatzer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3123191.jpg,alex vinatzer,3123191,22,09,ITA
1986,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3027589-stefano-gross.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3027589.jpg,stefano gross,3027589,04,09,ITA
1983,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3012703-naoki-yuasa.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3012703.jpg,naoki yuasa,3012703,24,04,JPN
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025443-jonathan-nordbotten.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025443.jpg,jonathan nordbotten,3025443,14,07,NOR
1991,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3025436-sebastian-foss-solevaag.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3025436.jpg,sebastian foss-solevaag,3025436,13,07,NOR
1984,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033083-alexander-khoroshilov.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033083.jpg,alexander khoroshilov,3033083,16,02,OAR
1993,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034866-daniel-yule.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034866.jpg,daniel yule,3034866,18,02,SUI
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3034867-ramon-zenhaeusern.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3034867.jpg,ramon zenhaeusern,3034867,04,05,SUI
1985,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3033920-mattias-hargin.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3033920.jpg,mattias hargin,3033920,07,10,SWE
1994,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3030882-yohan-goncalves-goutt.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3030882.jpg,yohan goncalves goutt,3030882,20,12,TLS
1984,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3017876-david-chodounsky.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017876.jpg,david chodounsky,3017876,25,06,USA
1991,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3020811-mark-engel.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3020811.jpg,mark engel,3020811,01,10,USA
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3017721-nolan-kasper.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3017721.jpg,nolan kasper,3017721,27,03,USA
1995,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3011129-greta-small.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3011129.jpg,greta small,3011129,16,10,AUS
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3023726-anna-veith.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023726.jpg,anna veith,3023726,18,06,AUT
1992,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3023689-cornelia-huetter.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023689.jpg,cornelia huetter,3023689,29,10,AUT
1989,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3023714-nicole-schmidhofer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023714.jpg,nicole schmidhofer,3023714,15,03,AUT
1991,https://www.olympic.org/pyeongchang-2018/results/en/alpine-skiing/athlete-profile-n3023718-ramona-siebenhofer.htm,https://www.olympic.org/pyeongchang-2018/results/resOWG2018/img/bios/photos/3023718.jpg,ramona siebenhofer,3023718,29,07,AUT
